order_id,date,manager,city,product,quantity,unit_price,revenue
12315,2026-03-23,Айгерим,Алматы,Веб-камера 4K,1,42200.0,42200.0
12316,2026-03-23,Светлана,Шымкент,Док-станция USB-C,1,56900.0,56900.0
12317,2026-03-23,Айгерим,Астана,Ноутбук Pro 14,2,430800.0,861600.0
12318,2026-03-23,Светлана,Алматы,Наушники ANC,5,66100.0,330300.0
12319,2026-03-23,Светлана,Алматы,Клавиатура механ.,1,31600.0,31600.0
12320,2026-03-23,Ерлан,Астана,Клавиатура механ.,3,30100.0,90400.0
12321,2026-03-24,Айгерим,Алматы,Наушники ANC,2,67100.0,134200.0
12322,2026-03-24,Ерлан,Астана,Ноутбук Pro 14,5,422200.0,2111000.0
12323,2026-03-24,Мария,Астана,Док-станция USB-C,3,52700.0,158100.0
12324,2026-03-24,Мария,Шымкент,Веб-камера 4K,1,38500.0,38500.0
12325,2026-03-24,Светлана,Алматы,Клавиатура механ.,2,29600.0,59200.0
12326,2026-03-24,Ерлан,Караганда,Клавиатура механ.,1,33500.0,33500.0
12327,2026-03-24,Данияр,Алматы,Док-станция USB-C,3,56300.0,168800.0
12328,2026-03-24,Данияр,Алматы,"Монитор 27""",5,139300.0,696500.0
12329,2026-03-24,Светлана,Алматы,Мышь беспроводная,1,14000.0,14000.0
12330,2026-03-24,Мария,Астана,Ноутбук Pro 14,2,437900.0,875800.0
12331,2026-03-24,Айгерим,Алматы,Мышь беспроводная,1,13500.0,13500.0
12332,2026-03-24,Данияр,Алматы,Ноутбук Pro 14,1,395300.0,395300.0
12333,2026-03-24,Данияр,Шымкент,Ноутбук Pro 14,5,393200.0,1965800.0
12334,2026-03-24,Ерлан,Астана,Веб-камера 4K,1,40300.0,40300.0
12335,2026-03-24,Ерлан,Алматы,"Монитор 27""",1,137100.0,137100.0
12336,2026-03-25,Айгерим,Астана,Клавиатура механ.,3,30800.0,92300.0
12337,2026-03-25,Айгерим,Алматы,"Монитор 27""",5,124300.0,621700.0
12338,2026-03-25,Светлана,Алматы,Веб-камера 4K,2,40300.0,80500.0
12339,2026-03-25,Данияр,Астана,"Монитор 27""",1,130400.0,130400.0
12340,2026-03-25,Ерлан,Алматы,Ноутбук Pro 14,3,403800.0,1211300.0
12341,2026-03-25,Мария,Алматы,Ноутбук Pro 14,2,406900.0,813800.0
12342,2026-03-25,Ерлан,Шымкент,Веб-камера 4K,5,42600.0,212800.0
12343,2026-03-25,Данияр,Шымкент,"Монитор 27""",1,133000.0,133000.0
12344,2026-03-25,Ерлан,Алматы,Док-станция USB-C,1,53100.0,53100.0
12345,2026-03-25,Мария,Шымкент,Мышь беспроводная,3,13800.0,41500.0
12346,2026-03-26,Айгерим,Астана,"Монитор 27""",1,125000.0,125000.0
12347,2026-03-26,Айгерим,Караганда,Док-станция USB-C,1,53300.0,53300.0
12348,2026-03-26,Мария,Алматы,Наушники ANC,1,65300.0,65300.0
12349,2026-03-26,Ерлан,Астана,Клавиатура механ.,5,29900.0,149300.0
12350,2026-03-26,Ерлан,Алматы,Ноутбук Pro 14,3,422000.0,1265900.0
12351,2026-03-26,Мария,Астана,Мышь беспроводная,2,14700.0,29300.0
12352,2026-03-26,Данияр,Алматы,Клавиатура механ.,1,30500.0,30500.0
12353,2026-03-26,Мария,Астана,Мышь беспроводная,1,13300.0,13300.0
12354,2026-03-26,Айгерим,Алматы,"Монитор 27""",2,136400.0,272700.0
12355,2026-03-26,Ерлан,Астана,Ноутбук Pro 14,2,430200.0,860500.0
12356,2026-03-26,Ерлан,Астана,Веб-камера 4K,2,41700.0,83300.0
12357,2026-03-26,Данияр,Астана,Наушники ANC,1,63100.0,63100.0
12358,2026-03-26,Данияр,Шымкент,Док-станция USB-C,3,54000.0,161900.0
12359,2026-03-26,Айгерим,Алматы,Наушники ANC,1,69800.0,69800.0
12360,2026-03-26,Айгерим,Алматы,Наушники ANC,1,65200.0,65200.0
12361,2026-03-26,Ерлан,Алматы,Веб-камера 4K,1,39400.0,39400.0
12362,2026-03-26,Светлана,Шымкент,Веб-камера 4K,1,37900.0,37900.0
12363,2026-03-26,Данияр,Астана,Ноутбук Pro 14,5,436100.0,2180500.0
12364,2026-03-26,Данияр,Алматы,"Монитор 27""",1,139800.0,139800.0
12365,2026-03-26,Светлана,Алматы,Веб-камера 4K,5,42200.0,210900.0
12366,2026-03-26,Данияр,Астана,Ноутбук Pro 14,1,402800.0,402800.0
12367,2026-03-26,Айгерим,Астана,"Монитор 27""",1,138100.0,138100.0
12368,2026-03-27,Айгерим,Астана,Клавиатура механ.,1,30200.0,30200.0
12369,2026-03-27,Светлана,Астана,Ноутбук Pro 14,2,388900.0,777900.0
12370,2026-03-27,Светлана,Алматы,"Монитор 27""",3,131900.0,395700.0
12371,2026-03-27,Светлана,Астана,Клавиатура механ.,1,33100.0,33100.0
12372,2026-03-27,Ерлан,Шымкент,Мышь беспроводная,1,13900.0,13900.0
12373,2026-03-27,Мария,Астана,Док-станция USB-C,1,52000.0,52000.0
12374,2026-03-27,Светлана,Алматы,Док-станция USB-C,1,55800.0,55800.0
12375,2026-03-27,Мария,Шымкент,"Монитор 27""",2,134900.0,269800.0
12376,2026-03-27,Айгерим,Астана,Мышь беспроводная,2,14300.0,28600.0
12377,2026-03-27,Мария,Астана,"Монитор 27""",1,124700.0,124700.0
12378,2026-03-27,Ерлан,Алматы,Мышь беспроводная,5,14700.0,73400.0
12379,2026-03-27,Данияр,Шымкент,Ноутбук Pro 14,2,439600.0,879200.0
12380,2026-03-27,Мария,Алматы,Веб-камера 4K,2,38900.0,77800.0
12381,2026-03-27,Айгерим,Алматы,Мышь беспроводная,1,13800.0,13800.0
12382,2026-03-27,Ерлан,Астана,"Монитор 27""",5,131000.0,655000.0
12383,2026-03-27,Светлана,Астана,Наушники ANC,1,64200.0,64200.0
12384,2026-03-27,Ерлан,Шымкент,Наушники ANC,5,65300.0,326500.0
12385,2026-03-27,Светлана,Алматы,Мышь беспроводная,5,13400.0,66900.0
12386,2026-03-27,Мария,Алматы,Док-станция USB-C,3,55500.0,166500.0
12387,2026-03-27,Мария,Астана,Клавиатура механ.,3,30500.0,91600.0
12388,2026-03-27,Ерлан,Астана,Док-станция USB-C,3,55000.0,164900.0
12389,2026-03-27,Ерлан,Шымкент,Клавиатура механ.,2,32200.0,64500.0
12390,2026-03-27,Ерлан,Алматы,Мышь беспроводная,2,13700.0,27400.0
12391,2026-03-27,Данияр,Астана,Веб-камера 4K,1,41900.0,41900.0
12392,2026-03-27,Айгерим,Алматы,Ноутбук Pro 14,5,399200.0,1996200.0
12393,2026-03-27,Ерлан,Астана,Ноутбук Pro 14,1,426000.0,426000.0
12394,2026-03-28,Мария,Алматы,Мышь беспроводная,1,14600.0,14600.0
12395,2026-03-28,Данияр,Астана,Док-станция USB-C,3,57100.0,171200.0
12396,2026-03-28,Айгерим,Астана,Веб-камера 4K,2,38500.0,77000.0
12397,2026-03-28,Мария,Астана,Веб-камера 4K,5,40800.0,204000.0
12398,2026-03-28,Данияр,Караганда,Наушники ANC,2,63000.0,126100.0
12399,2026-03-28,Айгерим,Астана,Наушники ANC,3,70800.0,212300.0
12400,2026-03-28,Айгерим,Шымкент,Док-станция USB-C,2,53000.0,106100.0
12401,2026-03-28,Данияр,Астана,Мышь беспроводная,2,14600.0,29100.0
12402,2026-03-29,Айгерим,Алматы,Наушники ANC,5,66700.0,333600.0
12403,2026-03-29,Айгерим,Алматы,Клавиатура механ.,3,30200.0,90500.0
12404,2026-03-29,Мария,Алматы,Наушники ANC,1,68000.0,68000.0
12405,2026-03-29,Мария,Алматы,Наушники ANC,3,66300.0,199000.0
12406,2026-03-29,Мария,Алматы,Веб-камера 4K,2,39200.0,78500.0
12407,2026-03-29,Светлана,Караганда,Мышь беспроводная,5,13800.0,68900.0
12408,2026-03-29,Данияр,Караганда,Док-станция USB-C,1,53700.0,53700.0
12409,2026-03-29,Айгерим,Шымкент,Клавиатура механ.,2,31700.0,63400.0
12410,2026-03-29,Данияр,Астана,Док-станция USB-C,1,51900.0,51900.0
12411,2026-03-29,Айгерим,Алматы,Наушники ANC,5,69500.0,347700.0
12412,2026-03-29,Айгерим,Алматы,Мышь беспроводная,3,14300.0,43000.0
12413,2026-03-30,Светлана,Алматы,Мышь беспроводная,2,13800.0,27600.0
12414,2026-03-30,Данияр,Алматы,Док-станция USB-C,1,54900.0,54900.0
12415,2026-03-30,Ерлан,Алматы,Клавиатура механ.,2,32600.0,65300.0
12416,2026-03-30,Данияр,Алматы,Док-станция USB-C,1,55000.0,55000.0
12417,2026-03-30,Айгерим,Шымкент,Док-станция USB-C,5,58600.0,293100.0
12418,2026-03-30,Мария,Алматы,Веб-камера 4K,2,39100.0,78200.0
12419,2026-03-30,Мария,Алматы,"Монитор 27""",1,141600.0,141600.0
12420,2026-03-30,Данияр,Караганда,Наушники ANC,2,71000.0,141900.0
12421,2026-03-30,Ерлан,Астана,Веб-камера 4K,5,39600.0,197800.0
12422,2026-03-30,Айгерим,Алматы,Наушники ANC,3,65800.0,197400.0
12423,2026-03-30,Ерлан,Астана,Веб-камера 4K,2,41900.0,83700.0
12424,2026-03-30,Ерлан,Астана,Док-станция USB-C,1,51600.0,51600.0
12425,2026-03-30,Данияр,Караганда,Клавиатура механ.,3,30100.0,90400.0
12426,2026-03-30,Мария,Астана,Мышь беспроводная,1,13500.0,13500.0
12427,2026-03-30,Ерлан,Алматы,Мышь беспроводная,5,15000.0,75200.0
12428,2026-03-30,Данияр,Караганда,Веб-камера 4K,2,42500.0,85000.0
12429,2026-03-30,Мария,Астана,Док-станция USB-C,2,52300.0,104600.0
12430,2026-03-30,Ерлан,Алматы,Док-станция USB-C,1,54000.0,54000.0
12431,2026-03-30,Ерлан,Астана,Док-станция USB-C,1,56500.0,56500.0
12432,2026-03-30,Мария,Алматы,Клавиатура механ.,5,33300.0,166400.0
12433,2026-03-30,Ерлан,Астана,Док-станция USB-C,3,53300.0,159900.0
12434,2026-03-30,Мария,Караганда,Ноутбук Pro 14,1,416800.0,416800.0
12435,2026-03-30,Айгерим,Шымкент,"Монитор 27""",1,140500.0,140500.0
12436,2026-03-31,Ерлан,Алматы,Мышь беспроводная,1,14900.0,14900.0
12437,2026-03-31,Айгерим,Астана,Док-станция USB-C,2,57400.0,114800.0
12438,2026-03-31,Ерлан,Алматы,"Монитор 27""",2,127300.0,254500.0
12439,2026-03-31,Мария,Алматы,"Монитор 27""",5,134200.0,670900.0
12440,2026-03-31,Ерлан,Шымкент,Клавиатура механ.,1,32800.0,32800.0
12441,2026-03-31,Айгерим,Шымкент,Клавиатура механ.,1,30500.0,30500.0
12442,2026-03-31,Данияр,Алматы,Док-станция USB-C,1,55200.0,55200.0
12443,2026-03-31,Светлана,Алматы,"Монитор 27""",2,134900.0,269800.0
12444,2026-03-31,Ерлан,Астана,Док-станция USB-C,2,52000.0,104000.0
12445,2026-03-31,Данияр,Алматы,Док-станция USB-C,1,57400.0,57400.0
12446,2026-03-31,Светлана,Астана,Клавиатура механ.,2,29700.0,59500.0
12447,2026-03-31,Ерлан,Алматы,Клавиатура механ.,3,33100.0,99200.0
12448,2026-03-31,Светлана,Караганда,Наушники ANC,1,65900.0,65900.0
12449,2026-03-31,Айгерим,Шымкент,Док-станция USB-C,3,53000.0,159000.0
12450,2026-03-31,Данияр,Алматы,Ноутбук Pro 14,1,418300.0,418300.0
12451,2026-03-31,Ерлан,Астана,"Монитор 27""",2,141000.0,282100.0
12452,2026-03-31,Мария,Астана,Наушники ANC,2,70600.0,141200.0
12453,2026-03-31,Айгерим,Шымкент,"Монитор 27""",2,128400.0,256700.0
12454,2026-03-31,Данияр,Караганда,Наушники ANC,2,64000.0,128000.0
12455,2026-03-31,Айгерим,Караганда,"Монитор 27""",2,135400.0,270700.0
12456,2026-03-31,Данияр,Астана,Ноутбук Pro 14,5,416300.0,2081500.0
12457,2026-03-31,Светлана,Астана,Наушники ANC,3,69500.0,208500.0
12458,2026-03-31,Ерлан,Алматы,"Монитор 27""",1,132900.0,132900.0
12459,2026-03-31,Данияр,Шымкент,Ноутбук Pro 14,1,426000.0,426000.0
12460,2026-03-31,Данияр,Астана,Мышь беспроводная,1,14000.0,14000.0
12461,2026-03-31,Мария,Алматы,Ноутбук Pro 14,3,411300.0,1233900.0
12462,2026-03-31,Ерлан,Алматы,Клавиатура механ.,2,33600.0,67100.0
12463,2026-03-31,Айгерим,Алматы,Док-станция USB-C,2,53700.0,107300.0
12464,2026-03-31,Ерлан,Алматы,Наушники ANC,1,64300.0,64300.0
12465,2026-04-01,Данияр,Астана,Ноутбук Pro 14,3,391700.0,1175100.0
12466,2026-04-01,Ерлан,Астана,Мышь беспроводная,3,14900.0,44600.0
12467,2026-04-01,Светлана,Астана,Мышь беспроводная,2,14900.0,29800.0
12468,2026-04-01,Мария,Алматы,Клавиатура механ.,5,33100.0,165400.0
12469,2026-04-01,Айгерим,Астана,Наушники ANC,1,69400.0,69400.0
12470,2026-04-01,Ерлан,Шымкент,Ноутбук Pro 14,2,434400.0,868700.0
12471,2026-04-01,Мария,Алматы,Веб-камера 4K,1,38500.0,38500.0
12472,2026-04-01,Мария,Астана,Ноутбук Pro 14,2,439900.0,879900.0
12473,2026-04-01,Данияр,Астана,Мышь беспроводная,2,14900.0,29800.0
12474,2026-04-01,Данияр,Астана,Веб-камера 4K,1,41000.0,41000.0
12475,2026-04-01,Мария,Алматы,Наушники ANC,3,62700.0,188100.0
12476,2026-04-01,Айгерим,Караганда,Клавиатура механ.,1,29600.0,29600.0
12477,2026-04-01,Мария,Шымкент,Наушники ANC,5,68900.0,344600.0
12478,2026-04-01,Айгерим,Астана,Ноутбук Pro 14,5,414800.0,2073800.0
12479,2026-04-01,Данияр,Алматы,Док-станция USB-C,5,53400.0,267000.0
12480,2026-04-01,Данияр,Караганда,Док-станция USB-C,1,56800.0,56800.0
12481,2026-04-01,Ерлан,Шымкент,Док-станция USB-C,3,51700.0,155200.0
12482,2026-04-01,Ерлан,Алматы,Док-станция USB-C,2,55100.0,110300.0
12483,2026-04-01,Данияр,Астана,Клавиатура механ.,1,30700.0,30700.0
12484,2026-04-01,Данияр,Шымкент,Мышь беспроводная,1,14600.0,14600.0
12485,2026-04-01,Светлана,Алматы,Веб-камера 4K,2,42700.0,85400.0
12486,2026-04-01,Ерлан,Астана,Док-станция USB-C,2,53100.0,106200.0
12487,2026-04-02,Ерлан,Алматы,Мышь беспроводная,2,14800.0,29700.0
12488,2026-04-02,Мария,Алматы,Мышь беспроводная,1,14100.0,14100.0
12489,2026-04-02,Мария,Астана,Ноутбук Pro 14,1,434800.0,434800.0
12490,2026-04-02,Мария,Алматы,"Монитор 27""",2,132400.0,264700.0
12491,2026-04-02,Светлана,Астана,Док-станция USB-C,1,58700.0,58700.0
12492,2026-04-02,Айгерим,Караганда,Ноутбук Pro 14,1,388100.0,388100.0
12493,2026-04-02,Светлана,Алматы,"Монитор 27""",3,133400.0,400100.0
12494,2026-04-02,Данияр,Караганда,Клавиатура механ.,2,30200.0,60400.0
12495,2026-04-02,Айгерим,Астана,Клавиатура механ.,5,29900.0,149300.0
12496,2026-04-02,Мария,Алматы,"Монитор 27""",1,133900.0,133900.0
12497,2026-04-02,Светлана,Алматы,Клавиатура механ.,1,30400.0,30400.0
12498,2026-04-02,Ерлан,Алматы,Мышь беспроводная,2,13900.0,27800.0
12499,2026-04-02,Ерлан,Алматы,Наушники ANC,1,69100.0,69100.0
12500,2026-04-02,Айгерим,Алматы,Наушники ANC,1,71000.0,71000.0
12501,2026-04-02,Мария,Астана,Наушники ANC,2,65100.0,130100.0
12502,2026-04-02,Данияр,Шымкент,Клавиатура механ.,2,32000.0,64000.0
12503,2026-04-02,Ерлан,Алматы,Мышь беспроводная,1,13900.0,13900.0
12504,2026-04-02,Ерлан,Алматы,Ноутбук Pro 14,1,405200.0,405200.0
12505,2026-04-03,Светлана,Астана,Веб-камера 4K,3,38900.0,116600.0
12506,2026-04-03,Мария,Астана,Клавиатура механ.,1,32800.0,32800.0
12507,2026-04-03,Ерлан,Шымкент,"Монитор 27""",1,134800.0,134800.0
12508,2026-04-03,Ерлан,Астана,"Монитор 27""",1,135300.0,135300.0
12509,2026-04-03,Ерлан,Алматы,Ноутбук Pro 14,2,407700.0,815500.0
12510,2026-04-03,Данияр,Алматы,Клавиатура механ.,1,31700.0,31700.0
12511,2026-04-03,Светлана,Астана,Ноутбук Pro 14,1,424300.0,424300.0
12512,2026-04-03,Данияр,Караганда,Док-станция USB-C,1,57500.0,57500.0
12513,2026-04-03,Мария,Алматы,"Монитор 27""",2,128300.0,256600.0
12514,2026-04-03,Светлана,Шымкент,Ноутбук Pro 14,3,392200.0,1176500.0
12515,2026-04-03,Айгерим,Астана,Веб-камера 4K,5,42500.0,212500.0
12516,2026-04-03,Айгерим,Алматы,Веб-камера 4K,3,39700.0,119200.0
12517,2026-04-03,Данияр,Астана,Ноутбук Pro 14,1,433900.0,433900.0
12518,2026-04-03,Ерлан,Алматы,Веб-камера 4K,5,39300.0,196600.0
12519,2026-04-03,Данияр,Алматы,Док-станция USB-C,1,52700.0,52700.0
12520,2026-04-03,Айгерим,Астана,Клавиатура механ.,2,30500.0,60900.0
12521,2026-04-03,Светлана,Астана,Наушники ANC,1,69700.0,69700.0
12522,2026-04-03,Мария,Караганда,Клавиатура механ.,2,32200.0,64300.0
12523,2026-04-03,Мария,Шымкент,Ноутбук Pro 14,5,409700.0,2048500.0
12524,2026-04-03,Мария,Астана,Ноутбук Pro 14,1,415200.0,415200.0
12525,2026-04-03,Айгерим,Астана,Мышь беспроводная,1,13900.0,13900.0
12526,2026-04-03,Данияр,Алматы,Наушники ANC,5,70500.0,352400.0
12527,2026-04-03,Мария,Алматы,Наушники ANC,3,69000.0,206900.0
12528,2026-04-04,Светлана,Астана,"Монитор 27""",5,135800.0,678900.0
12529,2026-04-04,Светлана,Караганда,Мышь беспроводная,2,15100.0,30200.0
12530,2026-04-04,Айгерим,Алматы,Наушники ANC,3,66600.0,199900.0
12531,2026-04-04,Ерлан,Караганда,Док-станция USB-C,5,54200.0,270800.0
12532,2026-04-04,Мария,Астана,Док-станция USB-C,5,58400.0,292100.0
12533,2026-04-04,Айгерим,Караганда,Клавиатура механ.,5,30300.0,151700.0
12534,2026-04-04,Айгерим,Астана,Клавиатура механ.,2,31700.0,63300.0
12535,2026-04-04,Данияр,Астана,Мышь беспроводная,5,14500.0,72400.0
12536,2026-04-04,Данияр,Астана,"Монитор 27""",5,140200.0,701100.0
12537,2026-04-04,Айгерим,Астана,Мышь беспроводная,1,14200.0,14200.0
12538,2026-04-04,Данияр,Алматы,Док-станция USB-C,2,54000.0,108000.0
12539,2026-04-04,Айгерим,Алматы,Веб-камера 4K,1,41500.0,41500.0
12540,2026-04-05,Айгерим,Шымкент,Веб-камера 4K,3,40700.0,122100.0
12541,2026-04-05,Ерлан,Астана,Ноутбук Pro 14,3,405500.0,1216500.0
12542,2026-04-05,Айгерим,Шымкент,"Монитор 27""",5,138300.0,691400.0
12543,2026-04-05,Айгерим,Шымкент,"Монитор 27""",5,137200.0,686100.0
12544,2026-04-05,Светлана,Астана,Наушники ANC,2,65600.0,131100.0
12545,2026-04-05,Данияр,Караганда,Наушники ANC,3,68500.0,205500.0
12546,2026-04-05,Данияр,Алматы,"Монитор 27""",2,133300.0,266500.0
12547,2026-04-05,Светлана,Караганда,Веб-камера 4K,2,40000.0,80000.0
12548,2026-04-05,Ерлан,Алматы,Веб-камера 4K,3,39000.0,117000.0
12549,2026-04-05,Светлана,Алматы,Док-станция USB-C,3,55100.0,165300.0
12550,2026-04-05,Мария,Шымкент,Клавиатура механ.,1,33600.0,33600.0
12551,2026-04-05,Данияр,Астана,"Монитор 27""",5,133300.0,666500.0
12552,2026-04-05,Данияр,Астана,Клавиатура механ.,3,33500.0,100400.0
12553,2026-04-05,Ерлан,Шымкент,Ноутбук Pro 14,1,419800.0,419800.0
12554,2026-04-05,Данияр,Алматы,Наушники ANC,2,65800.0,131700.0
12555,2026-04-05,Данияр,Алматы,Ноутбук Pro 14,1,434000.0,434000.0
12556,2026-04-06,Айгерим,Алматы,Ноутбук Pro 14,1,437500.0,437500.0
12557,2026-04-06,Данияр,Алматы,"Монитор 27""",2,128200.0,256500.0
12558,2026-04-06,Данияр,Алматы,Ноутбук Pro 14,1,435500.0,435500.0
12559,2026-04-06,Айгерим,Шымкент,Наушники ANC,1,71100.0,71100.0
12560,2026-04-06,Данияр,Алматы,Клавиатура механ.,1,33400.0,33400.0
12561,2026-04-06,Ерлан,Астана,Веб-камера 4K,2,38900.0,77900.0
12562,2026-04-06,Ерлан,Алматы,Док-станция USB-C,2,52900.0,105900.0
12563,2026-04-06,Мария,Шымкент,Док-станция USB-C,5,56800.0,284200.0
12564,2026-04-06,Айгерим,Астана,Мышь беспроводная,2,14400.0,28800.0
12565,2026-04-06,Ерлан,Алматы,Док-станция USB-C,1,51800.0,51800.0
12566,2026-04-06,Данияр,Шымкент,Наушники ANC,2,63900.0,127900.0
12567,2026-04-06,Мария,Шымкент,Мышь беспроводная,1,14600.0,14600.0
12568,2026-04-06,Данияр,Алматы,"Монитор 27""",1,138200.0,138200.0
12569,2026-04-06,Мария,Алматы,Ноутбук Pro 14,1,407500.0,407500.0
12570,2026-04-06,Мария,Алматы,Веб-камера 4K,1,41200.0,41200.0
12571,2026-04-06,Мария,Караганда,Док-станция USB-C,1,54700.0,54700.0
12572,2026-04-06,Айгерим,Караганда,Ноутбук Pro 14,2,423300.0,846700.0
12573,2026-04-06,Айгерим,Алматы,Мышь беспроводная,1,14000.0,14000.0
12574,2026-04-06,Данияр,Алматы,Док-станция USB-C,3,53300.0,159800.0
12575,2026-04-06,Светлана,Шымкент,"Монитор 27""",5,137900.0,689500.0
12576,2026-04-06,Айгерим,Алматы,Мышь беспроводная,5,14200.0,71200.0
12577,2026-04-06,Айгерим,Алматы,Ноутбук Pro 14,1,425600.0,425600.0
12578,2026-04-06,Айгерим,Алматы,Клавиатура механ.,2,30000.0,59900.0
12579,2026-04-06,Айгерим,Алматы,Мышь беспроводная,2,13600.0,27200.0
12580,2026-04-06,Айгерим,Караганда,Веб-камера 4K,3,38800.0,116400.0
12581,2026-04-07,Ерлан,Алматы,Клавиатура механ.,1,30200.0,30200.0
12582,2026-04-07,Мария,Алматы,Веб-камера 4K,5,42100.0,210700.0
12583,2026-04-07,Ерлан,Алматы,Ноутбук Pro 14,5,426100.0,2130700.0
12584,2026-04-07,Светлана,Астана,Клавиатура механ.,2,32800.0,65600.0
12585,2026-04-07,Ерлан,Караганда,Клавиатура механ.,2,31200.0,62400.0
12586,2026-04-07,Айгерим,Астана,Веб-камера 4K,2,38900.0,77900.0
12587,2026-04-07,Данияр,Караганда,"Монитор 27""",5,125400.0,626800.0
12588,2026-04-07,Данияр,Алматы,Клавиатура механ.,2,30400.0,60700.0
12589,2026-04-07,Мария,Астана,Наушники ANC,1,68400.0,68400.0
12590,2026-04-07,Айгерим,Алматы,"Монитор 27""",2,124500.0,249000.0
12591,2026-04-07,Айгерим,Астана,"Монитор 27""",1,137100.0,137100.0
12592,2026-04-07,Айгерим,Астана,Док-станция USB-C,1,52400.0,52400.0
12593,2026-04-07,Айгерим,Астана,Док-станция USB-C,2,57400.0,114900.0
12594,2026-04-07,Айгерим,Алматы,Веб-камера 4K,3,39400.0,118200.0
12595,2026-04-07,Данияр,Астана,Док-станция USB-C,1,58000.0,58000.0
12596,2026-04-07,Мария,Алматы,Веб-камера 4K,3,39700.0,119100.0
12597,2026-04-07,Айгерим,Алматы,Веб-камера 4K,2,38200.0,76500.0
12598,2026-04-07,Ерлан,Алматы,Веб-камера 4K,3,41300.0,123900.0
12599,2026-04-07,Ерлан,Астана,Клавиатура механ.,5,29700.0,148300.0
12600,2026-04-07,Ерлан,Астана,"Монитор 27""",2,131900.0,263800.0
12601,2026-04-07,Айгерим,Астана,Наушники ANC,1,69600.0,69600.0
12602,2026-04-07,Данияр,Алматы,Клавиатура механ.,2,32900.0,65700.0
12603,2026-04-07,Мария,Астана,Веб-камера 4K,2,39100.0,78100.0
12604,2026-04-07,Айгерим,Астана,Ноутбук Pro 14,3,399500.0,1198500.0
12605,2026-04-07,Данияр,Астана,Веб-камера 4K,1,38900.0,38900.0
12606,2026-04-07,Светлана,Астана,Ноутбук Pro 14,1,417000.0,417000.0
12607,2026-04-07,Айгерим,Астана,Ноутбук Pro 14,1,389800.0,389800.0
12608,2026-04-07,Айгерим,Алматы,Наушники ANC,2,63000.0,126000.0
12609,2026-04-08,Айгерим,Алматы,Док-станция USB-C,1,52500.0,52500.0
12610,2026-04-08,Мария,Астана,Док-станция USB-C,1,52200.0,52200.0
12611,2026-04-08,Данияр,Караганда,Наушники ANC,1,70200.0,70200.0
12612,2026-04-08,Айгерим,Шымкент,Веб-камера 4K,5,40000.0,200200.0
12613,2026-04-08,Мария,Астана,"Монитор 27""",1,127100.0,127100.0
12614,2026-04-08,Светлана,Астана,Мышь беспроводная,3,14700.0,44100.0
12615,2026-04-08,Светлана,Караганда,Клавиатура механ.,2,31500.0,63000.0
12616,2026-04-08,Мария,Алматы,Веб-камера 4K,3,41900.0,125600.0
12617,2026-04-08,Айгерим,Алматы,Док-станция USB-C,5,51600.0,258000.0
12618,2026-04-08,Айгерим,Алматы,Ноутбук Pro 14,2,417000.0,834000.0
12619,2026-04-08,Айгерим,Астана,Док-станция USB-C,1,54100.0,54100.0
12620,2026-04-08,Данияр,Астана,Веб-камера 4K,1,39600.0,39600.0
12621,2026-04-08,Данияр,Астана,Мышь беспроводная,5,13600.0,68100.0
12622,2026-04-08,Светлана,Астана,Мышь беспроводная,1,14900.0,14900.0
12623,2026-04-08,Данияр,Алматы,Док-станция USB-C,5,54500.0,272600.0
12624,2026-04-08,Мария,Астана,Мышь беспроводная,1,13800.0,13800.0
12625,2026-04-08,Айгерим,Алматы,Док-станция USB-C,1,56000.0,56000.0
12626,2026-04-09,Айгерим,Алматы,Веб-камера 4K,2,41600.0,83300.0
12627,2026-04-09,Данияр,Алматы,Клавиатура механ.,5,29700.0,148300.0
12628,2026-04-09,Айгерим,Астана,Клавиатура механ.,1,31400.0,31400.0
12629,2026-04-09,Айгерим,Шымкент,Мышь беспроводная,5,13700.0,68600.0
12630,2026-04-09,Данияр,Астана,Док-станция USB-C,2,57900.0,115900.0
12631,2026-04-09,Ерлан,Астана,Наушники ANC,5,64100.0,320400.0
12632,2026-04-09,Данияр,Алматы,Мышь беспроводная,3,13700.0,41000.0
12633,2026-04-09,Айгерим,Шымкент,"Монитор 27""",5,125300.0,626500.0
12634,2026-04-09,Данияр,Астана,Ноутбук Pro 14,1,419000.0,419000.0
12635,2026-04-09,Мария,Алматы,Мышь беспроводная,1,14200.0,14200.0
12636,2026-04-09,Ерлан,Алматы,Веб-камера 4K,1,38500.0,38500.0
12637,2026-04-09,Данияр,Астана,Мышь беспроводная,1,14000.0,14000.0
12638,2026-04-09,Ерлан,Шымкент,Веб-камера 4K,1,42400.0,42400.0
12639,2026-04-09,Светлана,Шымкент,"Монитор 27""",3,126800.0,380400.0
12640,2026-04-09,Айгерим,Астана,Док-станция USB-C,2,52700.0,105400.0
12641,2026-04-09,Данияр,Астана,Док-станция USB-C,1,56400.0,56400.0
12642,2026-04-09,Айгерим,Шымкент,Ноутбук Pro 14,1,394900.0,394900.0
12643,2026-04-10,Айгерим,Астана,Клавиатура механ.,5,32400.0,162200.0
12644,2026-04-10,Ерлан,Шымкент,Док-станция USB-C,1,52100.0,52100.0
12645,2026-04-10,Светлана,Алматы,Док-станция USB-C,1,52100.0,52100.0
12646,2026-04-10,Ерлан,Астана,"Монитор 27""",1,136900.0,136900.0
